NAME	TITLE	SCORE	
ARRB2	arrestin beta 2 [Source:HGNC Symbol;Acc:HGNC:712]	-0.028063316	
ING4	inhibitor of growth family member 4 [Source:HGNC Symbol;Acc:HGNC:19423]	-0.028070014	
TOP1MT	DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]	-0.028104654	
PRKCA	protein kinase C alpha [Source:HGNC Symbol;Acc:HGNC:9393]	-0.028112153	
PYCR3	pyrroline-5-carboxylate reductase 3 [Source:HGNC Symbol;Acc:HGNC:25846]	-0.028145159	
NEPRO	nucleolus and neural progenitor protein [Source:HGNC Symbol;Acc:HGNC:24496]	-0.028171236	
RNMT	RNA guanine-7 methyltransferase [Source:HGNC Symbol;Acc:HGNC:10075]	-0.028190708	
HDAC7	histone deacetylase 7 [Source:HGNC Symbol;Acc:HGNC:14067]	-0.028191006	
RPL34	ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:10340]	-0.028213575	
ECT2	epithelial cell transforming 2 [Source:HGNC Symbol;Acc:HGNC:3155]	-0.028223988	
UBFD1	ubiquitin family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30565]	-0.02822691	
NCKAP1	NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666]	-0.028267238	
ZC3H14	zinc finger CCCH-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20509]	-0.028271545	
TBC1D12	TBC1 domain family member 12 [Source:HGNC Symbol;Acc:HGNC:29082]	-0.02828154	
CC2D1A	coiled-coil and C2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:30237]	-0.028303351	
PTPN12	protein tyrosine phosphatase non-receptor type 12 [Source:HGNC Symbol;Acc:HGNC:9645]	-0.02832282	
KCTD17	potassium channel tetramerization domain containing 17 [Source:HGNC Symbol;Acc:HGNC:25705]	-0.028398294	
PSMC3IP	PSMC3 interacting protein [Source:HGNC Symbol;Acc:HGNC:17928]	-0.02847998	
CGN	cingulin [Source:HGNC Symbol;Acc:HGNC:17429]	-0.028529992	
MIOS	meiosis regulator for oocyte development [Source:HGNC Symbol;Acc:HGNC:21905]	-0.028550647	
TRIP10	thyroid hormone receptor interactor 10 [Source:HGNC Symbol;Acc:HGNC:12304]	-0.028552603	
ZSWIM8	zinc finger SWIM-type containing 8 [Source:HGNC Symbol;Acc:HGNC:23528]	-0.028553663	
CA4	carbonic anhydrase 4 [Source:HGNC Symbol;Acc:HGNC:1375]	-0.02855806	
SNX12	sorting nexin 12 [Source:HGNC Symbol;Acc:HGNC:14976]	-0.02857742	
CYFIP1	cytoplasmic FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13759]	-0.028580487	
PUM2	pumilio RNA binding family member 2 [Source:HGNC Symbol;Acc:HGNC:14958]	-0.028610323	
ZNF707	zinc finger protein 707 [Source:HGNC Symbol;Acc:HGNC:27815]	-0.028643638	
PDE6D	phosphodiesterase 6D [Source:HGNC Symbol;Acc:HGNC:8788]	-0.028676271	
AAK1	AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679]	-0.028697629	
RWDD4	RWD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23750]	-0.028735932	
TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:11533]	-0.028776832	
ADA2	adenosine deaminase 2 [Source:HGNC Symbol;Acc:HGNC:1839]	-0.028779166	
NAA40	N-alpha-acetyltransferase 40, NatD catalytic subunit [Source:HGNC Symbol;Acc:HGNC:25845]	-0.028821556	
MRFAP1L1	Morf4 family associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28796]	-0.028867025	
MINDY1	MINDY lysine 48 deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:25648]	-0.028879626	
MNAT1	MNAT1 component of CDK activating kinase [Source:HGNC Symbol;Acc:HGNC:7181]	-0.028914453	
EYA1	EYA transcriptional coactivator and phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3519]	-0.028918093	
ATXN10	ataxin 10 [Source:HGNC Symbol;Acc:HGNC:10549]	-0.028964683	
GLUD1	glutamate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:4335]	-0.028966377	
ARMH3	armadillo like helical domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25788]	-0.028984666	
HTT	huntingtin [Source:HGNC Symbol;Acc:HGNC:4851]	-0.029009508	
H3P6	H3 histone pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42980]	-0.02904793	
FASTKD5	FAST kinase domains 5 [Source:HGNC Symbol;Acc:HGNC:25790]	-0.02905406	
NEIL3	nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]	-0.02905419	
PDRG1	p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]	-0.02909968	
GON7	GON7 subunit of KEOPS complex [Source:HGNC Symbol;Acc:HGNC:20356]	-0.029105227	
PPM1E	protein phosphatase, Mg2+/Mn2+ dependent 1E [Source:HGNC Symbol;Acc:HGNC:19322]	-0.029112073	
TOR2A	torsin family 2 member A [Source:HGNC Symbol;Acc:HGNC:11996]	-0.029144492	
MED4	mediator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:17903]	-0.029150302	
SMPDL3B	sphingomyelin phosphodiesterase acid like 3B [Source:HGNC Symbol;Acc:HGNC:21416]	-0.029162105	
ASL	argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]	-0.029179718	
PIGO	phosphatidylinositol glycan anchor biosynthesis class O [Source:HGNC Symbol;Acc:HGNC:23215]	-0.029219618	
PIK3R5	phosphoinositide-3-kinase regulatory subunit 5 [Source:HGNC Symbol;Acc:HGNC:30035]	-0.029243965	
RPL12	ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10302]	-0.02925511	
ADAM15	ADAM metallopeptidase domain 15 [Source:HGNC Symbol;Acc:HGNC:193]	-0.029318321	
BRK1	BRICK1 subunit of SCAR/WAVE actin nucleating complex [Source:HGNC Symbol;Acc:HGNC:23057]	-0.02935702	
C6orf120	chromosome 6 open reading frame 120 [Source:HGNC Symbol;Acc:HGNC:21247]	-0.029369535	
MTA2	metastasis associated 1 family member 2 [Source:HGNC Symbol;Acc:HGNC:7411]	-0.029390637	
RPL13AP5	ribosomal protein L13a pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:23736]	-0.029393042	
SNHG29	small nucleolar RNA host gene 29 [Source:HGNC Symbol;Acc:HGNC:28619]	-0.029452944	
TTF2	transcription termination factor 2 [Source:HGNC Symbol;Acc:HGNC:12398]	-0.029495096	
CAMLG	calcium modulating ligand [Source:HGNC Symbol;Acc:HGNC:1471]	-0.02955251	
SCYL2	SCY1 like pseudokinase 2 [Source:HGNC Symbol;Acc:HGNC:19286]	-0.029590372	
RAPGEF2	Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]	-0.02961148	
ENSG00000246465	novel transcript  LOC100506705	-0.029634655	
RNF20	ring finger protein 20 [Source:HGNC Symbol;Acc:HGNC:10062]	-0.029647263	
RPL14P1	ribosomal protein L14 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31384]	-0.02967073	
GALNT7	polypeptide N-acetylgalactosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4129]	-0.029673088	
ZBTB26	zinc finger and BTB domain containing 26 [Source:HGNC Symbol;Acc:HGNC:23383]	-0.029736774	
RPL37	ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347]	-0.029819772	
GOLGA8A	golgin A8 family member A [Source:HGNC Symbol;Acc:HGNC:31972]	-0.029894939	
TRAPPC12	trafficking protein particle complex subunit 12 [Source:HGNC Symbol;Acc:HGNC:24284]	-0.029897997	
YIF1B	Yip1 interacting factor homolog B, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:30511]	-0.029909931	
CCDC169	coiled-coil domain containing 169 [Source:HGNC Symbol;Acc:HGNC:34361]	-0.029931528	
ECI1	enoyl-CoA delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:2703]	-0.029942367	
KDM2B	lysine demethylase 2B [Source:HGNC Symbol;Acc:HGNC:13610]	-0.029954977	
CNTNAP3C	contactin associated protein family member 3C [Source:HGNC Symbol;Acc:HGNC:53878]	-0.029970607	
CUL3	cullin 3 [Source:HGNC Symbol;Acc:HGNC:2553]	-0.029987542	
HNRNPA0	heterogeneous nuclear ribonucleoprotein A0 [Source:HGNC Symbol;Acc:HGNC:5030]	-0.030008491	
OSTC	oligosaccharyltransferase complex non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:24448]	-0.030009713	
CAMKV	CaM kinase like vesicle associated [Source:HGNC Symbol;Acc:HGNC:28788]	-0.030023567	
CORO2A	coronin 2A [Source:HGNC Symbol;Acc:HGNC:2255]	-0.030038726	
UBALD2	UBA like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28438]	-0.030049618	
SRP14	signal recognition particle 14 [Source:HGNC Symbol;Acc:HGNC:11299]	-0.030107997	
MORF4L1P1	mortality factor 4 like 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20400]	-0.030168958	
TNPO1	transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401]	-0.030177036	
CHD8	chromodomain helicase DNA binding protein 8 [Source:HGNC Symbol;Acc:HGNC:20153]	-0.03019437	
RPL26P19	ribosomal protein L26 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:36393]	-0.030203711	
NUDT21	nudix hydrolase 21 [Source:HGNC Symbol;Acc:HGNC:13870]	-0.030226367	
GALNT2	polypeptide N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4124]	-0.030251341	
SCN5A	sodium voltage-gated channel alpha subunit 5 [Source:HGNC Symbol;Acc:HGNC:10593]	-0.030258738	
RPA1	replication protein A1 [Source:HGNC Symbol;Acc:HGNC:10289]	-0.030277438	
LRRC41	leucine rich repeat containing 41 [Source:HGNC Symbol;Acc:HGNC:16917]	-0.030293977	
MAMDC2	MAM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23673]	-0.0303221	
SEC63	SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]	-0.03036451	
RPP25	ribonuclease P and MRP subunit p25 [Source:HGNC Symbol;Acc:HGNC:30361]	-0.030439386	
TPT1	tumor protein, translationally-controlled 1 [Source:HGNC Symbol;Acc:HGNC:12022]	-0.03051244	
RPL9	ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:10369]	-0.030530108	
PTS	6-pyruvoyltetrahydropterin synthase [Source:HGNC Symbol;Acc:HGNC:9689]	-0.03055859	
CCDC59	coiled-coil domain containing 59 [Source:HGNC Symbol;Acc:HGNC:25005]	-0.030628635	
SESTD1	SEC14 and spectrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18379]	-0.03062873	
TBC1D9B	TBC1 domain family member 9B [Source:HGNC Symbol;Acc:HGNC:29097]	-0.030632928	
TECR	trans-2,3-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:4551]	-0.03065185	
DNAJC5	DnaJ heat shock protein family (Hsp40) member C5 [Source:HGNC Symbol;Acc:HGNC:16235]	-0.030656204	
KCNK1	potassium two pore domain channel subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:6272]	-0.030709278	
PLXNB2	plexin B2 [Source:HGNC Symbol;Acc:HGNC:9104]	-0.030711815	
BIRC5	baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]	-0.03071584	
SUMO3	small ubiquitin like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]	-0.030743401	
DHX36	DEAH-box helicase 36 [Source:HGNC Symbol;Acc:HGNC:14410]	-0.0307846	
GDI2	GDP dissociation inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:4227]	-0.030818222	
TMEM9	transmembrane protein 9 [Source:HGNC Symbol;Acc:HGNC:18823]	-0.030852547	
BAZ2A	bromodomain adjacent to zinc finger domain 2A [Source:HGNC Symbol;Acc:HGNC:962]	-0.03092589	
DCLRE1A	DNA cross-link repair 1A [Source:HGNC Symbol;Acc:HGNC:17660]	-0.031003274	
ERRFI1	ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:18185]	-0.031007579	
SELENOW	selenoprotein W [Source:HGNC Symbol;Acc:HGNC:10752]	-0.031037545	
PCNX3	pecanex 3 [Source:HGNC Symbol;Acc:HGNC:18760]	-0.031038376	
PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein [Source:HGNC Symbol;Acc:HGNC:16865]	-0.031095996	
SCN9A	sodium voltage-gated channel alpha subunit 9 [Source:HGNC Symbol;Acc:HGNC:10597]	-0.031145686	
MAT2B	methionine adenosyltransferase 2 non-catalytic beta subunit [Source:HGNC Symbol;Acc:HGNC:6905]	-0.031151298	
MRPL57	mitochondrial ribosomal protein L57 [Source:HGNC Symbol;Acc:HGNC:14514]	-0.031169506	
SHFL	shiftless antiviral inhibitor of ribosomal frameshifting [Source:HGNC Symbol;Acc:HGNC:25649]	-0.031219158	
ATP6V0A1	ATPase H+ transporting V0 subunit a1 [Source:HGNC Symbol;Acc:HGNC:865]	-0.031240163	
RPS27P3	ribosomal protein S27 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:17445]	-0.031249568	
LEMD3	LEM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28887]	-0.031251274	
VPS11	VPS11 core subunit of CORVET and HOPS complexes [Source:HGNC Symbol;Acc:HGNC:14583]	-0.031361517	
ARHGAP11A	Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]	-0.03137477	
FOS	Fos proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3796]	-0.0313829	
BRAT1	BRCA1 associated ATM activator 1 [Source:HGNC Symbol;Acc:HGNC:21701]	-0.03143421	
CAPZA2	capping actin protein of muscle Z-line subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:1490]	-0.031516086	
PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]	-0.031553775	
MAGI2-AS3	MAGI2 antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:40862]	-0.03155574	
RNF7	ring finger protein 7 [Source:HGNC Symbol;Acc:HGNC:10070]	-0.031591173	
RETREG3	reticulophagy regulator family member 3 [Source:HGNC Symbol;Acc:HGNC:27258]	-0.031665526	
LTN1	listerin E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:13082]	-0.0316771	
CHGA	chromogranin A [Source:HGNC Symbol;Acc:HGNC:1929]	-0.03170424	
L1TD1	LINE1 type transposase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25595]	-0.03171619	
DAP3	death associated protein 3 [Source:HGNC Symbol;Acc:HGNC:2673]	-0.031749953	
CAMSAP1	calmodulin regulated spectrin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19946]	-0.031790182	
CHTF8	chromosome transmission fidelity factor 8 [Source:HGNC Symbol;Acc:HGNC:24353]	-0.031795975	
BAZ1B	bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961]	-0.03184835	
DNAJC10	DnaJ heat shock protein family (Hsp40) member C10 [Source:HGNC Symbol;Acc:HGNC:24637]	-0.03186034	
UBE3A	ubiquitin protein ligase E3A [Source:HGNC Symbol;Acc:HGNC:12496]	-0.03193719	
ZNF468	zinc finger protein 468 [Source:HGNC Symbol;Acc:HGNC:33105]	-0.031941786	
ASF1B	anti-silencing function 1B histone chaperone [Source:HGNC Symbol;Acc:HGNC:20996]	-0.03196319	
AKAP10	A-kinase anchoring protein 10 [Source:HGNC Symbol;Acc:HGNC:368]	-0.03199852	
NEDD4	NEDD4 E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7727]	-0.032000486	
RNF185	ring finger protein 185 [Source:HGNC Symbol;Acc:HGNC:26783]	-0.032060973	
ATF3	activating transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:785]	-0.032108996	
SUPT6H	SPT6 homolog, histone chaperone and transcription elongation factor [Source:HGNC Symbol;Acc:HGNC:11470]	-0.03215717	
MLST8	MTOR associated protein, LST8 homolog [Source:HGNC Symbol;Acc:HGNC:24825]	-0.03225612	
KDELR2	KDEL endoplasmic reticulum protein retention receptor 2 [Source:HGNC Symbol;Acc:HGNC:6305]	-0.03234777	
PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A [Source:HGNC Symbol;Acc:HGNC:9275]	-0.032378722	
POMT2	protein O-mannosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19743]	-0.032399956	
APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]	-0.03241816	
UHRF1	ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]	-0.032421093	
RANBP2	RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]	-0.032455884	
EWSR1	EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508]	-0.032461867	
FAM131A	family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308]	-0.03248348	
DHRS13	dehydrogenase/reductase 13 [Source:HGNC Symbol;Acc:HGNC:28326]	-0.03250496	
RBM33-DT	RBM33 divergent transcript [Source:HGNC Symbol;Acc:HGNC:56024]	-0.03257513	
P4HA1	prolyl 4-hydroxylase subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8546]	-0.032616198	
RPS27	ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:10416]	-0.03261836	
KDR	kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]	-0.032694887	
DENND10P1	DENND10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30886]	-0.032696806	
NSMCE4A	NSE4 homolog A, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:25935]	-0.032756004	
VASH2	vasohibin 2 [Source:HGNC Symbol;Acc:HGNC:25723]	-0.03275961	
COPB1	COPI coat complex subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2231]	-0.032769185	
DIS3	DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease [Source:HGNC Symbol;Acc:HGNC:20604]	-0.032799583	
GABRQ	gamma-aminobutyric acid type A receptor subunit theta [Source:HGNC Symbol;Acc:HGNC:14454]	-0.032822788	
EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3289]	-0.03283751	
HJURP	Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]	-0.032840364	
PRDX2	peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]	-0.032855354	
SURF4	surfeit 4 [Source:HGNC Symbol;Acc:HGNC:11476]	-0.032863196	
PLK4	polo like kinase 4 [Source:HGNC Symbol;Acc:HGNC:11397]	-0.032899946	
INTS11	integrator complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:26052]	-0.03290449	
RNF181	ring finger protein 181 [Source:HGNC Symbol;Acc:HGNC:28037]	-0.032922108	
TFAP4	transcription factor AP-4 [Source:HGNC Symbol;Acc:HGNC:11745]	-0.032929506	
ELK1	ETS transcription factor ELK1 [Source:HGNC Symbol;Acc:HGNC:3321]	-0.032939356	
CAPZA1	capping actin protein of muscle Z-line subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:1488]	-0.03296907	
RBM28	RNA binding motif protein 28 [Source:HGNC Symbol;Acc:HGNC:21863]	-0.032979187	
AK3	adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376]	-0.032983642	
ZCCHC14	zinc finger CCHC-type containing 14 [Source:HGNC Symbol;Acc:HGNC:24134]	-0.03308154	
CRY2	cryptochrome circadian regulator 2 [Source:HGNC Symbol;Acc:HGNC:2385]	-0.03309912	
SON	SON DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11183]	-0.03311632	
TRPM7	transient receptor potential cation channel subfamily M member 7 [Source:HGNC Symbol;Acc:HGNC:17994]	-0.03313421	
NCK1	NCK adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:7664]	-0.033138454	
MAST3	microtubule associated serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:19036]	-0.033151112	
ERCC6L2	ERCC excision repair 6 like 2 [Source:HGNC Symbol;Acc:HGNC:26922]	-0.033167794	
TPX2	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]	-0.033168577	
FUBP1	far upstream element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4004]	-0.033245288	
COPS2	COP9 signalosome subunit 2 [Source:HGNC Symbol;Acc:HGNC:30747]	-0.03327123	
NDUFB4	NADH:ubiquinone oxidoreductase subunit B4 [Source:HGNC Symbol;Acc:HGNC:7699]	-0.033338796	
ACSL4	acyl-CoA synthetase long chain family member 4 [Source:HGNC Symbol;Acc:HGNC:3571]	-0.033346687	
HNRNPA3	heterogeneous nuclear ribonucleoprotein A3 [Source:HGNC Symbol;Acc:HGNC:24941]	-0.033396773	
CLDN7	claudin 7 [Source:HGNC Symbol;Acc:HGNC:2049]	-0.033398535	
CKS1B	CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083]	-0.033465423	
MRPS27	mitochondrial ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:14512]	-0.033517998	
MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]	-0.033522163	
MMACHC	metabolism of cobalamin associated C [Source:HGNC Symbol;Acc:HGNC:24525]	-0.033526447	
VPS26B	VPS26 retromer complex component B [Source:HGNC Symbol;Acc:HGNC:28119]	-0.033544183	
PDS5B	PDS5 cohesin associated factor B [Source:HGNC Symbol;Acc:HGNC:20418]	-0.03355741	
PNPLA8	patatin like phospholipase domain containing 8 [Source:HGNC Symbol;Acc:HGNC:28900]	-0.033593774	
MAPRE1	microtubule associated protein RP/EB family member 1 [Source:HGNC Symbol;Acc:HGNC:6890]	-0.03360733	
SCML2	Scm polycomb group protein like 2 [Source:HGNC Symbol;Acc:HGNC:10581]	-0.033632606	
SLC1A5	solute carrier family 1 member 5 [Source:HGNC Symbol;Acc:HGNC:10943]	-0.03367142	
SMCR8	SMCR8-C9orf72 complex subunit [Source:HGNC Symbol;Acc:HGNC:17921]	-0.033698462	
MIPEP	mitochondrial intermediate peptidase [Source:HGNC Symbol;Acc:HGNC:7104]	-0.033736568	
S100A16	S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441]	-0.033792567	
UBE4A	ubiquitination factor E4A [Source:HGNC Symbol;Acc:HGNC:12499]	-0.033805568	
PPT2	palmitoyl-protein thioesterase 2 [Source:HGNC Symbol;Acc:HGNC:9326]	-0.03385556	
GANAB	glucosidase II alpha subunit [Source:HGNC Symbol;Acc:HGNC:4138]	-0.033858217	
LATS2	large tumor suppressor kinase 2 [Source:HGNC Symbol;Acc:HGNC:6515]	-0.03387929	
ACOX1	acyl-CoA oxidase 1 [Source:HGNC Symbol;Acc:HGNC:119]	-0.033883587	
CARMIL3	capping protein regulator and myosin 1 linker 3 [Source:HGNC Symbol;Acc:HGNC:20272]	-0.03389856	
TNPO2	transportin 2 [Source:HGNC Symbol;Acc:HGNC:19998]	-0.033903137	
OSTF1	osteoclast stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:8510]	-0.0339215	
CMTM6	CKLF like MARVEL transmembrane domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19177]	-0.033942007	
NDUFA4	NDUFA4 mitochondrial complex associated [Source:HGNC Symbol;Acc:HGNC:7687]	-0.033949815	
FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]	-0.03396244	
INAFM2	InaF motif containing 2 [Source:HGNC Symbol;Acc:HGNC:35165]	-0.033975273	
TRAPPC14	trafficking protein particle complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:25604]	-0.034020796	
THAP9	THAP domain containing 9 [Source:HGNC Symbol;Acc:HGNC:23192]	-0.03406947	
RSKR	ribosomal protein S6 kinase related [Source:HGNC Symbol;Acc:HGNC:26314]	-0.0340699	
ATF1	activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]	-0.034187436	
SLC41A1	solute carrier family 41 member 1 [Source:HGNC Symbol;Acc:HGNC:19429]	-0.034191076	
RPSA	ribosomal protein SA [Source:HGNC Symbol;Acc:HGNC:6502]	-0.034192804	
PAK1	p21 (RAC1) activated kinase 1 [Source:HGNC Symbol;Acc:HGNC:8590]	-0.034315433	
NUDT9	nudix hydrolase 9 [Source:HGNC Symbol;Acc:HGNC:8056]	-0.034357537	
LPIN2	lipin 2 [Source:HGNC Symbol;Acc:HGNC:14450]	-0.034407504	
FRMD4B	FERM domain containing 4B [Source:HGNC Symbol;Acc:HGNC:24886]	-0.03443083	
KCTD6	potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]	-0.034461863	
TUBGCP3	tubulin gamma complex component 3 [Source:HGNC Symbol;Acc:HGNC:18598]	-0.03446612	
RBBP8	RB binding protein 8, endonuclease [Source:HGNC Symbol;Acc:HGNC:9891]	-0.034506723	
RFC4	replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972]	-0.034539208	
GNL2	G protein nucleolar 2 [Source:HGNC Symbol;Acc:HGNC:29925]	-0.03460773	
EHMT2	euchromatic histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14129]	-0.034621704	
PRUNE2	prune homolog 2 with BCH domain [Source:HGNC Symbol;Acc:HGNC:25209]	-0.034629926	
TRMT5	tRNA methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:23141]	-0.034662	
CCND1	cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]	-0.03471264	
EMC1	ER membrane protein complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28957]	-0.034746088	
TSPAN6	tetraspanin 6 [Source:HGNC Symbol;Acc:HGNC:11858]	-0.034747828	
TMEM230	transmembrane protein 230 [Source:HGNC Symbol;Acc:HGNC:15876]	-0.034748778	
GRN	granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]	-0.03478829	
HAPSTR1	HUWE1 associated protein modifying stress responses [Source:HGNC Symbol;Acc:HGNC:30103]	-0.03485683	
GNAQ	G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390]	-0.03492048	
DSE	dermatan sulfate epimerase [Source:HGNC Symbol;Acc:HGNC:21144]	-0.034953013	
SNRK	SNF related kinase [Source:HGNC Symbol;Acc:HGNC:30598]	-0.034981273	
ATCAY	ATCAY kinesin light chain interacting caytaxin [Source:HGNC Symbol;Acc:HGNC:779]	-0.035044797	
CARS2	cysteinyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25695]	-0.035062518	
